,month_cos,month_sin,day_type_cos,day_type_sin,hour_cos,hour_sin,outdoor_relative_humidity_predicted_24h,diffuse_solar_irradiance,diffuse_solar_irradiance_predicted_6h,diffuse_solar_irradiance_predicted_12h,diffuse_solar_irradiance_predicted_24h,direct_solar_irradiance,direct_solar_irradiance_predicted_6h,direct_solar_irradiance_predicted_12h,direct_solar_irradiance_predicted_24h,non_shiftable_load,solar_generation,electrical_storage_soc,net_electricity_consumption,actions
5054,0.75,0.9330127,0.8535534,0.8535534,0.0669873,0.25,0.8888889,0.3421829,0.0,0.0,0.18584071,0.0010493179,0.0,0.0,0.011542497,0.18182154,0.07319244,0.0,0.48282012,8
5055,0.75,0.9330127,0.8535534,0.8535534,0.14644662,0.14644662,0.9222222,0.30580136,0.0,0.0,0.13864307,0.0,0.0,0.0,0.0073452257,0.24792239,0.045809764,0.0,0.5105748,8
5056,0.75,0.9330127,0.8535534,0.8535534,0.25,0.0669873,0.9222222,0.2045231,0.0,0.0,0.093412,0.0020986358,0.0,0.0,0.0,0.18869866,0.010503396,0.0,0.4964324,8
5057,0.75,0.9330127,0.8535534,0.8535534,0.37059048,0.017037086,0.9222222,0.11897738,0.0,0.0,0.053097345,0.0010493179,0.0,0.0,0.0020986358,0.20801447,0.0,0.0,0.5049912,8
5058,0.75,0.9330127,0.8535534,0.8535534,0.5,0.0,0.9222222,0.031465095,0.0,0.0,0.0147492625,0.0,0.0,0.0,0.0,0.22370768,0.0,0.0,0.5104154,8
5059,0.75,0.9330127,0.8535534,0.8535534,0.62940955,0.017037086,0.9222222,0.0,0.0,0.009832841,0.0,0.0,0.0,0.0,0.0,0.2047011,0.0,0.0,0.50384593,7
5060,0.75,0.9330127,0.8535534,0.8535534,0.75,0.0669873,0.8888889,0.0,0.0,0.04523107,0.0,0.0,0.0,0.0010493179,0.0,0.23873572,0.0,0.0,0.5156097,7
5061,0.75,0.9330127,0.8535534,0.8535534,0.8535534,0.14644662,0.8888889,0.0,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.06433618,0.0,0.0,0.4553301,7
5062,0.75,0.9330127,0.8535534,0.8535534,0.9330127,0.25,0.82222223,0.0,0.0,0.24975418,0.0,0.0,0.0,0.0,0.0,0.16794458,0.0,0.0,0.49114138,7
5063,0.75,0.9330127,0.8535534,0.8535534,0.9829629,0.37059048,0.85555553,0.0,0.0,0.2910521,0.0,0.0,0.0,0.16369359,0.0,0.11136419,0.0,0.0,0.4715849,8
5064,0.75,0.9330127,0.8535534,0.8535534,1.0,0.5,0.74444443,0.0,0.0,0.29006884,0.0,0.0,0.0,0.16789088,0.0,0.14716597,0.0,0.0,0.48395944,8
5065,0.75,0.9330127,0.5,1.0,0.9829629,0.62940955,0.8888889,0.0,0.009832841,0.15929204,0.0,0.0,0.0,0.0041972715,0.0,0.15904261,0.0,0.0,0.4880645,8
5066,0.75,0.9330127,0.5,1.0,0.9330127,0.75,0.8888889,0.0,0.04523107,0.18584071,0.0,0.0,0.0010493179,0.011542497,0.0,0.15295088,0.0,0.0,0.48595893,8
5067,0.75,0.9330127,0.5,1.0,0.8535534,0.8535534,0.8888889,0.0,0.11111111,0.13864307,0.0,0.0,0.0,0.0073452257,0.0,0.28308848,0.0,0.0,0.53093976,3
5068,0.75,0.9330127,0.5,1.0,0.75,0.9330127,0.84444445,0.0,0.24975418,0.093412,0.0,0.0,0.0,0.0,0.0,0.18693642,0.0,0.0,0.49770573,3
5069,0.75,0.9330127,0.5,1.0,0.62940955,0.9829629,0.84444445,0.0,0.2910521,0.053097345,0.0,0.0,0.16369359,0.0020986358,0.0,0.17526838,0.0,0.0,0.49367276,3
5070,0.75,0.9330127,0.5,1.0,0.5,1.0,0.84444445,0.0,0.29006884,0.0147492625,0.0,0.0,0.16789088,0.0,0.0,0.1912561,0.0,0.0,0.49919876,3
5071,0.75,0.9330127,0.5,1.0,0.37059048,0.9829629,0.84444445,0.009832841,0.15929204,0.0,0.021632252,0.0,0.0041972715,0.0,0.017838405,0.15094323,0.30982888,0.0,0.42973694,3
5072,0.75,0.9330127,0.5,1.0,0.25,0.9330127,0.7777778,0.04523107,0.18584071,0.0,0.1494592,0.0010493179,0.011542497,0.0,0.49003148,0.16416733,0.6073604,0.0,0.3809836,12
5073,0.75,0.9330127,0.5,1.0,0.14644662,0.8535534,0.54444444,0.11111111,0.13864307,0.0,0.34414947,0.0,0.0073452257,0.0,0.72822666,0.043378387,0.70904785,0.18730332,0.3879826,13
5074,0.75,0.9330127,0.5,1.0,0.0669873,0.75,0.4888889,0.24975418,0.093412,0.0,0.5162242,0.0,0.0,0.0,0.7775446,0.105142385,0.97194046,0.45141265,0.38900393,13
5075,0.75,0.9330127,0.5,1.0,0.017037086,0.62940955,0.53333336,0.2910521,0.053097345,0.0,0.6774828,0.16369359,0.0020986358,0.0,0.9286464,0.08000482,0.69541574,0.715522,0.42987463,13
5076,0.75,0.9330127,0.5,1.0,0.0,0.5,0.4888889,0.29006884,0.0147492625,0.0,0.7394297,0.16789088,0.0,0.0,0.93389297,0.08121973,0.6111329,0.97491413,0.44378597,13
5077,0.75,0.9330127,0.5,1.0,0.017037086,0.37059048,0.5888889,0.15929204,0.0,0.0,0.7748279,0.0041972715,0.0,0.0,0.97586566,0.04900133,0.6529004,0.9963064,0.34066492,13
5078,0.75,0.9330127,0.5,1.0,0.0669873,0.25,0.5555556,0.18584071,0.0,0.0,0.7099312,0.011542497,0.0,0.0,0.95383,0.11448614,0.57829267,0.9982093,0.3697017,13
5079,0.75,0.9330127,0.5,1.0,0.14644662,0.14644662,0.6333333,0.13864307,0.0,0.0,0.5850541,0.0073452257,0.0,0.0,0.9097586,0.0732946,0.33186755,0.9983786,0.39900914,8
5080,0.75,0.9330127,0.5,1.0,0.25,0.0669873,0.6333333,0.093412,0.0,0.0,0.37856442,0.0,0.0,0.0,0.75131166,0.022710204,0.10244007,0.8629786,0.38239908,8
5081,0.75,0.9330127,0.5,1.0,0.37059048,0.017037086,0.6333333,0.053097345,0.0,0.0,0.19960669,0.0020986358,0.0,0.0,0.4858342,0.023228075,0.007999432,0.7275786,0.3995039,8
5082,0.75,0.9330127,0.5,1.0,0.5,0.0,0.6888889,0.0147492625,0.0,0.0,0.044247787,0.0,0.0,0.0,0.049317945,0.008249118,0.0,0.5921786,0.39576024,8
5083,0.75,0.9330127,0.5,1.0,0.62940955,0.017037086,0.75555557,0.0,0.0,0.021632252,0.0,0.0,0.0,0.017838405,0.0,0.03874947,0.0,0.4567786,0.4063024,8
5084,0.75,0.9330127,0.5,1.0,0.75,0.0669873,0.74444443,0.0,0.0,0.1494592,0.0,0.0,0.0,0.49003148,0.0,0.10779309,0.0,0.3213786,0.43016666,8
5085,0.75,0.9330127,0.5,1.0,0.8535534,0.14644662,0.75555557,0.0,0.0,0.34414947,0.0,0.0,0.0,0.72822666,0.0,0.06540137,0.0,0.18597859,0.41551438,8
5086,0.75,0.9330127,0.5,1.0,0.9330127,0.25,0.75555557,0.0,0.0,0.5162242,0.0,0.0,0.0,0.7775446,0.0,0.12302241,0.0,0.050578598,0.43543056,4
5087,0.75,0.9330127,0.5,1.0,0.9829629,0.37059048,0.7222222,0.0,0.0,0.6774828,0.0,0.0,0.0,0.9286464,0.0,0.14644684,0.0,0.0,0.4687002,4
5088,0.75,0.9330127,0.5,1.0,1.0,0.5,0.7777778,0.0,0.0,0.7394297,0.0,0.0,0.0,0.93389297,0.0,0.11416095,0.0,0.0,0.47255155,4
5089,0.5,1.0,0.14644662,0.8535534,0.9829629,0.62940955,0.74444443,0.0,0.021632252,0.7748279,0.0,0.0,0.017838405,0.97586566,0.0,0.10223888,0.0,0.0,0.46843082,9
5090,0.5,1.0,0.14644662,0.8535534,0.9330127,0.75,0.74444443,0.0,0.1494592,0.7099312,0.0,0.0,0.49003148,0.95383,0.0,0.08578239,0.0,0.0,0.46274278,9
5091,0.5,1.0,0.14644662,0.8535534,0.8535534,0.8535534,0.74444443,0.0,0.34414947,0.5850541,0.0,0.0,0.72822666,0.9097586,0.0,0.64641005,0.0,0.0,0.65651846,7
5092,0.5,1.0,0.14644662,0.8535534,0.75,0.9330127,0.8111111,0.0,0.5162242,0.37856442,0.0,0.0,0.7775446,0.75131166,0.0,0.24665594,0.0,0.0,0.5183472,7
5093,0.5,1.0,0.14644662,0.8535534,0.62940955,0.9829629,0.8111111,0.0,0.6774828,0.19960669,0.0,0.0,0.9286464,0.4858342,0.0,0.21700235,0.0,0.0,0.5080977,6
5094,0.5,1.0,0.14644662,0.8535534,0.5,1.0,0.7777778,0.0,0.7394297,0.044247787,0.0,0.0,0.93389297,0.049317945,0.0,0.06714151,0.0,0.0,0.45629975,8
5095,0.5,1.0,0.14644662,0.8535534,0.37059048,0.9829629,0.7777778,0.021632252,0.7748279,0.0,0.013765979,0.017838405,0.97586566,0.0,0.0010493179,0.12483618,0.4051783,0.0,0.4036246,10
5096,0.5,1.0,0.14644662,0.8535534,0.25,0.9330127,0.6888889,0.1494592,0.7099312,0.0,0.059980333,0.49003148,0.95383,0.0,0.013641133,0.04216839,0.6670674,0.037460666,0.34150964,11
5097,0.5,1.0,0.14644662,0.8535534,0.14644662,0.8535534,0.5777778,0.34414947,0.5850541,0.0,0.18780728,0.72822666,0.9097586,0.0,0.008394543,0.13761604,0.84389275,0.14984266,0.36959854,11
5098,0.5,1.0,0.14644662,0.8535534,0.0669873,0.75,0.53333336,0.5162242,0.37856442,0.0,0.37561455,0.7775446,0.75131166,0.0,0.09129066,0.015477202,0.94829243,0.26222464,0.3086717,13
5099,0.5,1.0,0.14644662,0.8535534,0.017037086,0.62940955,0.44444445,0.6774828,0.19960669,0.0,0.36283186,0.9286464,0.4858342,0.0,0.100734524,0.0,0.9676662,0.526334,0.35342848,13
5100,0.5,1.0,0.14644662,0.8535534,0.0,0.5,0.4888889,0.7394297,0.044247787,0.0,0.633235,0.93389297,0.049317945,0.0,0.5089192,0.04192049,0.91609585,0.7904433,0.37716046,13
5101,0.5,1.0,0.14644662,0.8535534,0.017037086,0.37059048,0.51111114,0.7748279,0.0,0.0,0.5427729,0.97586566,0.0,0.0,0.30535153,7.864622e-09,0.7978794,0.9798883,0.35783452,15
5102,0.5,1.0,0.14644662,0.8535534,0.0669873,0.25,0.44444445,0.7099312,0.0,0.0,0.6234022,0.95383,0.0,0.0,0.5750262,1.1310075e-08,0.6143658,0.99673975,0.32901067,13
5103,0.5,1.0,0.14644662,0.8535534,0.14644662,0.14644662,0.46666667,0.5850541,0.0,0.0,0.46116027,0.9097586,0.0,0.0,0.28961176,0.0002699971,0.37489408,0.9982387,0.36653304,12
5104,0.5,1.0,0.14644662,0.8535534,0.25,0.0669873,0.4888889,0.37856442,0.0,0.0,0.37168142,0.75131166,0.0,0.0,0.55089194,4.6649006e-05,0.1156912,0.998372,0.41242233,12
5105,0.5,1.0,0.14644662,0.8535534,0.37059048,0.017037086,0.5777778,0.19960669,0.0,0.0,0.18780728,0.4858342,0.0,0.0,0.31794333,0.10162038,0.0060350746,0.9983839,0.46713966,7
5106,0.5,1.0,0.14644662,0.8535534,0.5,0.0,0.6,0.044247787,0.0,0.0,0.0373648,0.049317945,0.0,0.0,0.084994756,6.873721e-05,0.0,0.8213337,0.38057187,8
5107,0.5,1.0,0.14644662,0.8535534,0.62940955,0.017037086,0.6333333,0.0,0.0,0.013765979,0.0,0.0,0.0,0.0010493179,0.0,0.0947138,0.0,0.6859337,0.42564595,8
5108,0.5,1.0,0.14644662,0.8535534,0.75,0.0669873,0.6333333,0.0,0.0,0.059980333,0.0,0.0,0.0,0.013641133,0.0,0.15039834,0.0,0.5505337,0.44489276,8
5109,0.5,1.0,0.14644662,0.8535534,0.8535534,0.14644662,0.6888889,0.0,0.0,0.18780728,0.0,0.0,0.0,0.008394543,0.0,0.048319023,0.0,0.4151337,0.40961003,8
5110,0.5,1.0,0.14644662,0.8535534,0.9330127,0.25,0.7222222,0.0,0.0,0.37561455,0.0,0.0,0.0,0.09129066,0.0,0.13291103,0.0,0.27973372,0.43884844,8
5111,0.5,1.0,0.14644662,0.8535534,0.9829629,0.37059048,0.75555557,0.0,0.0,0.36283186,0.0,0.0,0.0,0.100734524,0.0,1.521898e-08,0.0,0.14433372,0.39290902,9
5112,0.5,1.0,0.14644662,0.8535534,1.0,0.5,0.82222223,0.0,0.0,0.633235,0.0,0.0,0.0,0.5089192,0.0,0.11937278,0.0,0.09920039,0.46095836,9
5113,0.5,1.0,0.0,0.5,0.9829629,0.62940955,0.7777778,0.0,0.013765979,0.5427729,0.0,0.0,0.0010493179,0.30535153,0.0,0.11595876,0.0,0.05406706,0.45977834,9
5114,0.5,1.0,0.0,0.5,0.9330127,0.75,0.74444443,0.0,0.059980333,0.6234022,0.0,0.0,0.013641133,0.5750262,0.0,0.009419853,0.0,0.0089337295,0.42295417,9
5115,0.5,1.0,0.0,0.5,0.8535534,0.8535534,0.74444443,0.0,0.18780728,0.46116027,0.0,0.0,0.008394543,0.28961176,0.0,0.060320843,0.0,0.0,0.4512909,9
5116,0.5,1.0,0.0,0.5,0.75,0.9330127,0.7111111,0.0,0.37561455,0.37168142,0.0,0.0,0.09129066,0.55089194,0.0,0.0144880945,0.0,0.0,0.43810058,9
5117,0.5,1.0,0.0,0.5,0.62940955,0.9829629,0.7111111,0.0,0.36283186,0.18780728,0.0,0.0,0.100734524,0.31794333,0.0,0.021215497,0.0,0.0,0.44042584,3
5118,0.5,1.0,0.0,0.5,0.5,1.0,0.65555555,0.0,0.633235,0.0373648,0.0,0.0,0.5089192,0.084994756,0.0,0.010757476,0.0,0.0,0.43681112,1
5119,0.5,1.0,0.0,0.5,0.37059048,0.9829629,0.65555555,0.013765979,0.5427729,0.0,0.024582105,0.0010493179,0.30535153,0.0,0.059811123,2.2105749e-05,0.41903293,0.0,0.35800073,11
5120,0.5,1.0,0.0,0.5,0.25,0.9330127,0.45555556,0.059980333,0.6234022,0.0,0.14847592,0.013641133,0.5750262,0.0,0.3210913,0.005078082,0.6808652,0.112381995,0.35300612,11
5121,0.5,1.0,0.0,0.5,0.14644662,0.8535534,0.4,0.18780728,0.46116027,0.0,0.2615536,0.008394543,0.28961176,0.0,0.26023084,0.0028151607,0.85859936,0.22476399,0.32037014,13
5122,0.5,1.0,0.0,0.5,0.0669873,0.75,0.35555556,0.37561455,0.37168142,0.0,0.2114061,0.09129066,0.55089194,0.0,0.0010493179,0.0154109355,0.9549996,0.4888733,0.36102527,13
5123,0.5,1.0,0.0,0.5,0.017037086,0.62940955,0.3888889,0.36283186,0.18780728,0.0,0.60373646,0.100734524,0.31794333,0.0,0.5194124,0.17590652,0.9773365,0.7529826,0.4124958,13
5124,0.5,1.0,0.0,0.5,0.0,0.5,0.35555556,0.633235,0.0373648,0.0,0.71878076,0.5089192,0.084994756,0.0,0.7890871,0.099747695,0.92874354,0.9768791,0.38105756,13
5125,0.5,1.0,0.0,0.5,0.017037086,0.37059048,0.37777779,0.5427729,0.0,0.0,0.7325467,0.30535153,0.0,0.0,0.71458554,0.059989497,0.8057984,0.99646294,0.31641358,13
5126,0.5,1.0,0.0,0.5,0.0669873,0.25,0.33333334,0.6234022,0.0,0.0,0.71681416,0.5750262,0.0,0.0,0.92654777,5.6924883e-09,0.62088376,0.99820495,0.3224399,13
5127,0.5,1.0,0.0,0.5,0.14644662,0.14644662,0.45555556,0.46116027,0.0,0.0,0.5644051,0.28961176,0.0,0.0,0.72193074,0.0025844597,0.37037843,0.9983599,0.36766174,13
5128,0.5,1.0,0.0,0.5,0.25,0.0669873,0.6111111,0.37168142,0.0,0.0,0.35299903,0.55089194,0.0,0.0,0.58342075,1.6272278e-08,0.10805386,0.9983737,0.41373223,10
5129,0.5,1.0,0.0,0.5,0.37059048,0.017037086,0.6666667,0.18780728,0.0,0.0,0.18289086,0.31794333,0.0,0.0,0.3084995,1.5062154e-08,0.010905735,0.99837494,0.4311388,10
5130,0.5,1.0,0.0,0.5,0.5,0.0,0.7888889,0.0373648,0.0,0.0,0.031465095,0.084994756,0.0,0.0,0.07345226,0.088121384,0.0,0.998375,0.46355125,8
5131,0.5,1.0,0.0,0.5,0.62940955,0.017037086,0.82222223,0.0,0.0,0.024582105,0.0,0.0,0.0,0.059811123,0.0,0.042013768,0.0,0.862975,0.40743068,8
5132,0.5,1.0,0.0,0.5,0.75,0.0669873,0.82222223,0.0,0.0,0.14847592,0.0,0.0,0.0,0.3210913,0.0,0.02043257,0.0,0.727575,0.39997134,8
5133,0.5,1.0,0.0,0.5,0.8535534,0.14644662,0.82222223,0.0,0.0,0.2615536,0.0,0.0,0.0,0.26023084,0.0,0.0673624,0.0,0.592175,0.41619217,9
5134,0.5,1.0,0.0,0.5,0.9330127,0.25,0.82222223,0.0,0.0,0.2114061,0.0,0.0,0.0,0.0010493179,0.0,0.31965846,0.0,0.54704165,0.5301852,9
5135,0.5,1.0,0.0,0.5,0.9829629,0.37059048,0.82222223,0.0,0.0,0.60373646,0.0,0.0,0.0,0.5194124,0.0,0.13007869,0.0,0.5019083,0.46465874,9
5136,0.5,1.0,0.0,0.5,1.0,0.5,0.41111112,0.0,0.0,0.71878076,0.0,0.0,0.0,0.7890871,0.0,0.0764914,0.0,0.45677498,0.4461368,9
5137,0.5,1.0,0.14644662,0.14644662,0.9829629,0.62940955,0.6666667,0.0,0.024582105,0.7325467,0.0,0.0,0.059811123,0.71458554,0.0,0.109670684,0.0,0.41164166,0.45760491,9
5138,0.5,1.0,0.14644662,0.14644662,0.9330127,0.75,0.7777778,0.0,0.14847592,0.71681416,0.0,0.0,0.3210913,0.92654777,0.0,0.053841334,0.0,0.36650833,0.43830803,9
5139,0.5,1.0,0.14644662,0.14644662,0.8535534,0.8535534,0.6333333,0.0,0.2615536,0.5644051,0.0,0.0,0.26023084,0.72193074,0.0,0.0116606755,0.0,0.321375,0.42372867,9
5140,0.5,1.0,0.14644662,0.14644662,0.75,0.9330127,0.26666668,0.0,0.2114061,0.35299903,0.0,0.0,0.0010493179,0.58342075,0.0,0.016029432,0.0,0.2762417,0.4252387,3
5141,0.5,1.0,0.14644662,0.14644662,0.62940955,0.9829629,0.34444445,0.0,0.60373646,0.18289086,0.0,0.0,0.5194124,0.3084995,0.0,0.023404788,0.0,0.0006423719,0.35919976,7
5142,0.5,1.0,0.14644662,0.14644662,0.5,1.0,0.62222224,0.0,0.71878076,0.031465095,0.0,0.0,0.7890871,0.07345226,0.0,0.012163824,0.0,0.0,0.43710658,1
5143,0.5,1.0,0.14644662,0.14644662,0.37059048,0.9829629,0.3,0.024582105,0.7325467,0.0,0.017699115,0.059811123,0.71458554,0.0,0.0010493179,0.0004197126,0.4186543,0.0,0.358206,11
5144,0.5,1.0,0.14644662,0.14644662,0.25,0.9330127,0.33333334,0.14847592,0.71681416,0.0,0.06686332,0.3210913,0.92654777,0.0,0.01993704,7.976974e-09,0.6726528,0.112381995,0.3527228,13
5145,0.5,1.0,0.14644662,0.14644662,0.14644662,0.8535534,0.22222222,0.2615536,0.5644051,0.0,0.15339233,0.26023084,0.72193074,0.0,0.014690451,8.164227e-09,0.8333798,0.3764913,0.37749556,13
5146,0.5,1.0,0.14644662,0.14644662,0.0669873,0.75,0.18888889,0.2114061,0.35299903,0.0,0.2920354,0.0010493179,0.58342075,0.0,0.1227702,5.5052354e-09,0.8887985,0.6406006,0.3675633,13
5147,0.5,1.0,0.14644662,0.14644662,0.017037086,0.62940955,0.08888889,0.60373646,0.18289086,0.0,0.33726647,0.5194124,0.3084995,0.0,0.022035677,0.0044276714,0.8960547,0.90470994,0.36779323,13
5148,0.5,1.0,0.14644662,0.14644662,0.0,0.5,0.055555556,0.71878076,0.031465095,0.0,0.30678466,0.7890871,0.07345226,0.0,0.0073452257,0.025483632,0.8432821,0.9900342,0.3212756,13
5149,0.5,1.0,0.14644662,0.14644662,0.017037086,0.37059048,0.08888889,0.7325467,0.0,0.0,0.49557522,0.71458554,0.0,0.0,0.29066107,0.01952199,0.71112114,0.997624,0.31510594,19
5150,0.5,1.0,0.14644662,0.14644662,0.0669873,0.25,0.16666667,0.71681416,0.0,0.0,0.546706,0.92654777,0.0,0.0,0.25603357,0.0033772087,0.5450311,0.9982991,0.3368202,19
5151,0.5,1.0,0.14644662,0.14644662,0.14644662,0.14644662,0.08888889,0.5644051,0.0,0.0,0.5821042,0.72193074,0.0,0.0,0.6002099,0.26452616,0.34155682,0.99835914,0.46333092,15
5152,0.5,1.0,0.14644662,0.14644662,0.25,0.0669873,0.11111111,0.35299903,0.0,0.0,0.2615536,0.58342075,0.0,0.0,0.22035676,0.109395795,0.13409226,0.9983645,0.4468742,18
5153,0.5,1.0,0.14644662,0.14644662,0.37059048,0.017037086,0.35555556,0.18289086,0.0,0.0,0.14454277,0.3084995,0.0,0.0,0.10703043,0.00027981203,0.014204909,0.998365,0.43064398,7
5154,0.5,1.0,0.14644662,0.14644662,0.5,0.0,0.41111112,0.031465095,0.0,0.0,0.03539823,0.07345226,0.0,0.0,0.011542497,9.328054e-05,0.0,0.82125,0.3805611,7
5155,0.5,1.0,0.14644662,0.14644662,0.62940955,0.017037086,0.33333334,0.0,0.0,0.017699115,0.0,0.0,0.0,0.0010493179,0.0,0.03711731,0.0,0.5955834,0.378949,7
5156,0.5,1.0,0.14644662,0.14644662,0.75,0.0669873,0.24444444,0.0,0.0,0.06686332,0.0,0.0,0.0,0.01993704,0.0,0.063089356,0.0,0.36991674,0.38792598,7
5157,0.5,1.0,0.14644662,0.14644662,0.8535534,0.14644662,0.25555557,0.0,0.0,0.15339233,0.0,0.0,0.0,0.014690451,0.0,0.13415784,0.0,0.14425008,0.41249013,9
5158,0.5,1.0,0.14644662,0.14644662,0.9330127,0.25,0.3,0.0,0.0,0.2920354,0.0,0.0,0.0,0.1227702,0.0,0.031327475,0.0,0.09911675,0.43052632,9
5159,0.5,1.0,0.14644662,0.14644662,0.9829629,0.37059048,0.51111114,0.0,0.0,0.33726647,0.0,0.0,0.0,0.022035677,0.0,3.6830257e-05,0.0,0.05398342,0.419711,9
5160,0.5,1.0,0.14644662,0.14644662,1.0,0.5,0.85555553,0.0,0.0,0.30678466,0.0,0.0,0.0,0.0073452257,0.0,1.4746165e-08,0.0,0.008850089,0.41969827,9
5161,0.5,1.0,0.5,0.0,0.9829629,0.62940955,0.44444445,0.0,0.017699115,0.49557522,0.0,0.0,0.0010493179,0.29066107,0.0,1.4746165e-08,0.0,0.0,0.43046638,3
5162,0.5,1.0,0.5,0.0,0.9330127,0.75,0.53333336,0.0,0.06686332,0.546706,0.0,0.0,0.01993704,0.25603357,0.0,0.0073410063,0.0,0.0,0.43563026,3
5163,0.5,1.0,0.5,0.0,0.8535534,0.8535534,0.6666667,0.0,0.15339233,0.5821042,0.0,0.0,0.014690451,0.6002099,0.0,0.048193835,0.0,0.0,0.44975066,3
5164,0.5,1.0,0.5,0.0,0.75,0.9330127,0.6111111,0.0,0.2920354,0.2615536,0.0,0.0,0.1227702,0.22035676,0.0,0.0022138476,0.0,0.0,0.4338581,3
5165,0.5,1.0,0.5,0.0,0.62940955,0.9829629,0.44444445,0.0,0.33726647,0.14454277,0.0,0.0,0.022035677,0.10703043,0.0,1.7195029e-05,0.0,0.0,0.43309885,3
5166,0.5,1.0,0.5,0.0,0.5,1.0,0.4,0.0,0.30678466,0.03539823,0.0,0.0,0.0073452257,0.011542497,0.0,1.4733544e-08,0.0,0.0,0.43309292,3
5167,0.5,1.0,0.5,0.0,0.37059048,0.9829629,0.42222223,0.017699115,0.49557522,0.0,0.005899705,0.0010493179,0.29066107,0.0,0.0010493179,1.5167485e-08,0.1488699,0.0,0.40641218,1
5168,0.5,1.0,0.5,0.0,0.25,0.9330127,0.6666667,0.06686332,0.546706,0.0,0.054080628,0.01993704,0.25603357,0.0,0.00524659,0.06284147,0.336795,0.0,0.39445248,1
5169,0.5,1.0,0.5,0.0,0.14644662,0.8535534,0.53333336,0.15339233,0.5821042,0.0,0.1179941,0.014690451,0.6002099,0.0,0.016789086,0.09712398,0.6001325,0.0,0.3591061,12
5170,0.5,1.0,0.5,0.0,0.0669873,0.75,0.51111114,0.2920354,0.2615536,0.0,0.14159292,0.1227702,0.22035676,0.0,0.0073452257,0.11977283,0.7050387,0.18730332,0.41510615,13
5171,0.5,1.0,0.5,0.0,0.017037086,0.62940955,0.41111112,0.33726647,0.14454277,0.0,0.26253688,0.022035677,0.10703043,0.0,0.0073452257,0.06938724,0.9049867,0.45141265,0.38864508,13
5172,0.5,1.0,0.5,0.0,0.0,0.5,0.46666667,0.30678466,0.03539823,0.0,0.24582104,0.0073452257,0.011542497,0.0,0.0010493179,0.28938392,0.8019691,0.715522,0.48314783,13
5173,0.5,1.0,0.5,0.0,0.017037086,0.37059048,0.5888889,0.49557522,0.0,0.0,0.20845625,0.29066107,0.0,0.0,0.0041972715,0.053637613,0.63145816,0.97487605,0.43059668,19
5174,0.5,1.0,0.5,0.0,0.0669873,0.25,0.6666667,0.546706,0.0,0.0,0.19960669,0.25603357,0.0,0.0,0.00524659,0.007822059,0.50043786,0.99626654,0.35375565,19
5175,0.5,1.0,0.5,0.0,0.14644662,0.14644662,0.6666667,0.5821042,0.0,0.0,0.15339233,0.6002099,0.0,0.0,0.0010493179,0.0024519202,0.22522423,0.99816924,0.39425564,19
5176,0.5,1.0,0.5,0.0,0.25,0.0669873,0.6666667,0.2615536,0.0,0.0,0.12192724,0.22035676,0.0,0.0,0.0,0.0071225637,0.100594044,0.99833846,0.41758662,18
5177,0.5,1.0,0.5,0.0,0.37059048,0.017037086,0.7222222,0.14454277,0.0,0.0,0.06784661,0.10703043,0.0,0.0,0.0,0.0011682882,0.012022814,0.99835354,0.43134737,8
5178,0.5,1.0,0.5,0.0,0.5,0.0,0.7888889,0.03539823,0.0,0.0,0.01671583,0.011542497,0.0,0.0,0.0,0.055878453,0.0,0.86295354,0.41222286,8
5179,0.5,1.0,0.5,0.0,0.62940955,0.017037086,0.82222223,0.0,0.0,0.005899705,0.0,0.0,0.0,0.0010493179,0.0,0.13912302,0.0,0.72755355,0.44099557,8
5180,0.5,1.0,0.5,0.0,0.75,0.0669873,0.85555553,0.0,0.0,0.054080628,0.0,0.0,0.0,0.00524659,0.0,0.13773139,0.0,0.59215355,0.44051456,8
5181,0.5,1.0,0.5,0.0,0.8535534,0.14644662,0.8888889,0.0,0.0,0.1179941,0.0,0.0,0.0,0.016789086,0.0,0.266254,0.0,0.45675355,0.4849372,9
5182,0.5,1.0,0.5,0.0,0.9330127,0.25,0.8888889,0.0,0.0,0.14159292,0.0,0.0,0.0,0.0073452257,0.0,0.23070996,0.0,0.41162023,0.499441,9
5183,0.5,1.0,0.5,0.0,0.9829629,0.37059048,0.82222223,0.0,0.0,0.26253688,0.0,0.0,0.0,0.0073452257,0.0,0.15691712,0.0,0.3664869,0.4739352,9
5184,0.5,1.0,0.5,0.0,1.0,0.5,0.85555553,0.0,0.0,0.24582104,0.0,0.0,0.0,0.0010493179,0.0,0.2097178,0.0,0.32135358,0.49218526,9
5185,0.5,1.0,0.8535534,0.14644662,0.9829629,0.62940955,0.85555553,0.0,0.005899705,0.20845625,0.0,0.0,0.0010493179,0.0041972715,0.0,0.20677012,0.0,0.27622026,0.4911664,9
5186,0.5,1.0,0.8535534,0.14644662,0.9330127,0.75,0.82222223,0.0,0.054080628,0.19960669,0.0,0.0,0.00524659,0.00524659,0.0,0.09799529,0.0,0.23108692,0.4535694,3
5187,0.5,1.0,0.8535534,0.14644662,0.8535534,0.8535534,0.7888889,0.0,0.1179941,0.15339233,0.0,0.0,0.016789086,0.0010493179,0.0,0.09580355,0.0,0.0,0.3976247,3
